Program ID of SkyWatcher Network training:7225

Program command: 
 ['TrainSkyWatcher.py', '/home/hxie1/temp_netParameters/OvarianCancer/SkyWatcher', '/home/hxie1/data/OvarianCancerCT/Extract_ps2_2_5/images_npy', '/home/hxie1/data/OvarianCancerCT/Extract_ps2_2_5/labels_npy', '/home/hxie1/data/OvarianCancerCT/patientResponseDict.json']

Major program changes: 
                      along deeper layer, increase filter number.
                      10 fold cross validation, 0 fold for test.
                      data partition with patient ID, instead of VOI.
                      in image3dResponseDataMgr, random Crop ROI in the fly.
                      erase normalization layers  in the fully connected layers.
                      Crop ROI around the mass center in each labeled slice. 
                      use reSampleForSameDistribution in training set, but keep original ditribution in the test set
                      First implement 1000 epochs in the segmentation path, and then freeze the encoder and decoder, only train the ResponseBranch.  
                      epoch < 1000, the loss is pure segmentation loss;
                      epoch >= 1000, the loss is pure response loss with reinitialized learning rate 1e-3.
                      add FC layer width = 490.                                       
 
Discarded changes:                      
                      training response branch per 5 epoch after epoch 100, while continuing train the segmenation branch.
                      which means that before epoch 100, the accuray data is a mess.
                      

Experiment setting for Image3d ROI to response:
Input CT data: 29*140*140  3D CT raw image ROI with spacing size(5*2*2)
segmentation label: 23*127*127 with spacing size(5*2*2) segmentation label with value (0,1,2) which erases lymph node label

This is a multi-task learning. 

Predictive Model: 1,  first 3-layer dense conv block with channel size 128.
                  2,  and 3 dense conv DownBB blocks,  each of which includes a stride 2 conv and 3-layers dense conv block; 
                  3,  and 3 fully connected layers  changes the tensor into size 2*1;
                  4,  final a softmax for binary classification;
                  Total network learning parameters are 8 million.
                  Network architecture is referred at https://github.com/Hui-Xie/OvarianCancer/blob/master/SkyWatcherModel.py

response Loss Function:   focus loss  with weight [3.3, 1.4] for [0,1] class separately, as [0,1] uneven distribution.
segmentation loss function: focus loss  with weight [1.0416883685076772, 39.37007874015748, 68.39945280437757] for label (0, 1, 2)

Data:   training data has 113 patients, and valdiation data has 27 patients with training/test rate 80/20.
        We randomize all data, and then assign same distrubtion of treat reponse 0,1 into to training and test data set.
        

Training strategy:  50% probability of data are mixed up with beta distribution with alpha =0.4, to feed into network for training. 
                    No other data augmentation, and no dropout.  

                    Learning Scheduler:  Reduce learning rate on  plateau, and learning rate patience is 30 epochs.                                

            

Program starting Time: 2019-06-29 11:09:17.581566
Info: this is the 0th fold leave for test in the 10-fold cross-validation.

Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/SkyWatcher

Now program get 169 input files.
Infor: In all data of 169 files, respone 0 has 51 files,
	  and response 1 has 118 files, where positive response rate = 0.6982248520710059 in full data
Infor: Validation Set has 16 files,and Training Set has 153 files
Infor: Validataion set has 11 1's, and positive response rate = 0.6875
Infor: trainning set has 107 1's, and positive response rate = 0.6993464052287581
Infor: the drop_last data in the dataMgr may lead the number of validation set and training set less than above number.
Infor: program is in multi samples running model.
TrainTestData Input:  batchSize=6, depth=29, height=140, width=140

Info: the size of bottle neck in the net = (512, 1, 7, 7)

Info: program uses Mixup with alpha=0.4, and mixupProb = 0.5.
Network trains from scratch.
Network has total 21,948,883 parameters.
Infor: Segmentation Cross Entropy Weight: [1.0416883685076772, 39.37007874015748, 68.39945280437757] for label (0, 1, 2)
Info: program will use 2 GPUs.
Loss Functions List: FocalCELoss with weight of 1; 	FocalCELoss with weight of 1; 
when epoch < 1000, only train segmentation, which means response accuracy are meaningless at these epoch.
when epoch >= 1000, only training response branch, which means segmentation accuracy should keep unchange.
Hints: Test Dice_0 is the dice coeff for all non-zero labels
Hints: Test Dice_1 is for primary cancer(green), 	
 test Dice_2 is for metastasis(yellow), 	
 and test Dice_3 is for invaded lymph node(brown).
Hints: Test TPR_0 is the TPR for all non-zero labels
Hints: Test TPR_1 is for primary cancer(green), 	
 TPR_2 is for metastasis(yellow), 	
 and TPR_3 is for invaded lymph node(brown).

Dice is based on all 2D segmented slices in the volume from weak annotation, not real 3D dice.

Hints: Optimal_Result = Yes = 1,  Optimal_Result = No = 0 

Epoch	TrLoss	Dice0	Dice1	Dice2	TPR_0	TPR_1	TPR_2	Accura	TPR_r	TNR_r		TsLoss	Dice0	Dice1	Dice2	TPR_0	TPR_1	TPR_2	Accura	TPR_r	TNR_r
115	0.1654	0.249	0.398	0.181	0.888	0.782	0.821	0.4720	0.2056	0.7383		0.4643	0.294	0.426	0.213	0.882	0.749	0.765	0.5000	0.2727	1.0000
120	0.1577	0.225	0.416	0.160	0.894	0.767	0.843	0.4813	0.1869	0.7757		0.4566	0.332	0.541	0.179	0.927	0.762	0.789	0.3125	0.1818	0.6000
125	0.1691	0.257	0.405	0.178	0.903	0.872	0.786	0.5093	0.1215	0.8972		0.4624	0.335	0.508	0.239	0.849	0.702	0.883	0.3750	0.1818	0.8000
130	0.1649	0.249	0.385	0.177	0.901	0.876	0.811	0.5234	0.1308	0.9159		0.5307	0.301	0.463	0.205	0.956	0.770	0.932	0.3750	0.1818	0.8000
135	0.1409	0.239	0.391	0.175	0.916	0.840	0.861	0.5047	0.1215	0.8879		0.3789	0.369	0.553	0.286	0.921	0.838	0.902	0.4375	0.1818	1.0000
140	0.1327	0.250	0.396	0.176	0.883	0.860	0.814	0.4860	0.1402	0.8318		0.3942	0.354	0.429	0.338	0.897	0.792	0.915	0.4375	0.2727	0.8000
145	0.1303	0.252	0.403	0.181	0.900	0.852	0.831	0.5234	0.1776	0.8692		0.4056	0.321	0.344	0.273	0.814	0.560	0.863	0.5625	0.3636	1.0000
150	0.1293	0.260	0.380	0.186	0.914	0.848	0.844	0.5000	0.1589	0.8411		0.4155	0.284	0.435	0.188	0.901	0.843	0.775	0.4375	0.1818	1.0000
155	0.1095	0.250	0.407	0.187	0.893	0.902	0.823	0.5093	0.1589	0.8598		0.3111	0.337	0.550	0.264	0.894	0.730	0.871	0.3750	0.1818	0.8000
160	0.1156	0.246	0.386	0.181	0.926	0.913	0.859	0.5421	0.2056	0.8785		0.4808	0.356	0.437	0.225	0.887	0.737	0.818	0.2500	0.0909	0.6000
165	0.1323	0.240	0.396	0.177	0.915	0.816	0.857	0.4766	0.1402	0.8131		0.3649	0.298	0.438	0.238	0.866	0.758	0.920	0.3125	0.1818	0.6000
170	0.1125	0.263	0.392	0.192	0.921	0.868	0.860	0.5140	0.1682	0.8598		0.3929	0.357	0.483	0.254	0.918	0.837	0.812	0.3125	0.1818	0.6000
175	0.1101	0.260	0.400	0.203	0.932	0.853	0.897	0.4860	0.1495	0.8224		0.3629	0.358	0.464	0.250	0.875	0.843	0.789	0.4375	0.2727	0.8000
180	0.1360	0.262	0.420	0.174	0.912	0.853	0.837	0.4953	0.1682	0.8224		0.4581	0.303	0.351	0.221	0.888	0.647	0.829	0.3750	0.1818	0.8000
185	0.1199	0.252	0.406	0.182	0.905	0.898	0.834	0.4766	0.1869	0.7664		0.3329	0.313	0.413	0.252	0.868	0.766	0.843	0.3125	0.0909	0.8000
190	0.1002	0.266	0.405	0.189	0.920	0.910	0.858	0.4813	0.1589	0.8037		0.4029	0.336	0.402	0.276	0.939	0.763	0.976	0.3125	0.0000	1.0000
195	0.1184	0.263	0.364	0.201	0.924	0.858	0.864	0.5093	0.2336	0.7850		0.4579	0.302	0.384	0.189	0.784	0.616	0.612	0.3750	0.2727	0.6000
200	0.1293	0.259	0.396	0.198	0.909	0.894	0.793	0.5000	0.2056	0.7944		0.3210	0.349	0.465	0.227	0.896	0.825	0.853	0.4375	0.2727	0.8000
205	0.1126	0.267	0.419	0.184	0.921	0.904	0.844	0.5187	0.1776	0.8598		0.3922	0.321	0.490	0.255	0.871	0.810	0.789	0.2500	0.1818	0.4000
210	0.1114	0.266	0.429	0.203	0.885	0.876	0.820	0.5140	0.1776	0.8505		0.3761	0.350	0.437	0.218	0.817	0.743	0.723	0.3125	0.2727	0.4000
215	0.0922	0.274	0.430	0.212	0.923	0.914	0.868	0.4907	0.1495	0.8318		0.4413	0.369	0.444	0.283	0.904	0.841	0.702	0.2500	0.0909	0.6000
220	0.0948	0.272	0.417	0.205	0.917	0.911	0.861	0.5000	0.1682	0.8318		0.4879	0.290	0.298	0.211	0.860	0.622	0.882	0.4375	0.1818	1.0000
225	0.1136	0.270	0.397	0.209	0.886	0.873	0.831	0.5047	0.1028	0.9065		0.3427	0.370	0.489	0.300	0.933	0.898	0.948	0.2500	0.0909	0.6000
230	0.1005	0.279	0.432	0.203	0.918	0.932	0.850	0.5467	0.1869	0.9065		0.4617	0.372	0.476	0.232	0.893	0.834	0.796	0.4375	0.2727	0.8000
235	0.0907	0.278	0.412	0.216	0.915	0.863	0.879	0.5467	0.2430	0.8505		0.3186	0.294	0.382	0.246	0.877	0.754	0.903	0.4375	0.1818	1.0000
240	0.0871	0.263	0.394	0.199	0.908	0.889	0.857	0.4907	0.1776	0.8037		0.3895	0.321	0.434	0.220	0.880	0.853	0.733	0.4375	0.2727	0.8000
245	0.0813	0.286	0.414	0.220	0.890	0.913	0.840	0.5093	0.1495	0.8692		0.4770	0.403	0.517	0.255	0.894	0.851	0.842	0.3125	0.0909	0.8000
250	0.0954	0.275	0.401	0.215	0.908	0.868	0.871	0.5000	0.1215	0.8785		0.5428	0.294	0.375	0.190	0.807	0.631	0.758	0.4375	0.3636	0.6000
255	0.1052	0.280	0.386	0.214	0.925	0.918	0.851	0.4813	0.0841	0.8785		0.7231	0.386	0.411	0.263	0.883	0.644	0.797	0.3125	0.0909	0.8000
260	0.1080	0.288	0.423	0.206	0.915	0.854	0.859	0.4953	0.1589	0.8318		0.3651	0.368	0.453	0.351	0.878	0.872	0.845	0.3750	0.1818	0.8000
265	0.0732	0.284	0.427	0.222	0.924	0.921	0.899	0.4953	0.1869	0.8037		0.3748	0.334	0.435	0.233	0.864	0.715	0.837	0.4375	0.1818	1.0000
270	0.0794	0.290	0.441	0.225	0.912	0.875	0.875	0.4953	0.1869	0.8037		0.4054	0.344	0.381	0.280	0.847	0.690	0.891	0.4375	0.1818	1.0000
275	0.0849	0.292	0.438	0.230	0.926	0.922	0.884	0.5000	0.1963	0.8037		0.4041	0.353	0.483	0.182	0.872	0.869	0.727	0.5000	0.3636	0.8000
280	0.0867	0.295	0.433	0.224	0.934	0.915	0.889	0.4813	0.1308	0.8318		0.4136	0.376	0.498	0.310	0.848	0.793	0.813	0.2500	0.0909	0.6000
285	0.0866	0.299	0.424	0.231	0.919	0.873	0.892	0.5093	0.1215	0.8972		0.4884	0.368	0.464	0.228	0.782	0.697	0.662	0.3750	0.0909	1.0000
290	0.0818	0.287	0.422	0.213	0.925	0.914	0.900	0.5047	0.1215	0.8879		0.3053	0.303	0.394	0.236	0.885	0.697	0.893	0.3750	0.1818	0.8000
295	0.0824	0.303	0.433	0.223	0.904	0.898	0.848	0.5047	0.1402	0.8692		0.4435	0.342	0.399	0.253	0.917	0.677	0.913	0.1250	0.0909	0.2000
300	0.0722	0.303	0.422	0.243	0.927	0.922	0.897	0.5047	0.1589	0.8505		0.5213	0.370	0.377	0.275	0.850	0.702	0.800	0.3750	0.1818	0.8000
305	0.0881	0.287	0.416	0.231	0.912	0.884	0.880	0.4953	0.1682	0.8224		0.3349	0.314	0.463	0.219	0.903	0.841	0.822	0.4375	0.2727	0.8000
310	0.0893	0.287	0.406	0.221	0.927	0.898	0.894	0.4953	0.1121	0.8785		0.4689	0.381	0.446	0.239	0.870	0.752	0.789	0.3750	0.1818	0.8000
315	0.0814	0.290	0.411	0.229	0.931	0.923	0.891	0.5000	0.1121	0.8879		0.4015	0.293	0.373	0.207	0.851	0.597	0.965	0.3750	0.1818	0.8000
320	0.0804	0.307	0.442	0.231	0.915	0.905	0.863	0.5093	0.1215	0.8972		0.3931	0.301	0.472	0.198	0.910	0.756	0.838	0.3125	0.0909	0.8000
325	0.0746	0.296	0.416	0.234	0.915	0.908	0.883	0.4907	0.1028	0.8785		0.3336	0.372	0.512	0.312	0.896	0.828	0.866	0.3750	0.0909	1.0000
330	0.0768	0.291	0.416	0.223	0.904	0.883	0.869	0.4813	0.0841	0.8785		0.3806	0.369	0.507	0.255	0.910	0.775	0.914	0.4375	0.1818	1.0000
335	0.0808	0.306	0.448	0.245	0.922	0.917	0.891	0.4860	0.0561	0.9159		0.4227	0.305	0.387	0.244	0.856	0.761	0.819	0.4375	0.1818	1.0000
340	0.0796	0.301	0.450	0.225	0.908	0.866	0.875	0.5234	0.0748	0.9720		0.6313	0.351	0.366	0.286	0.896	0.777	0.848	0.3750	0.0909	1.0000
345	0.0651	0.322	0.431	0.260	0.925	0.917	0.897	0.4766	0.0374	0.9159		0.4463	0.377	0.430	0.260	0.814	0.675	0.734	0.3750	0.0909	1.0000
350	0.0641	0.312	0.461	0.238	0.932	0.913	0.902	0.4766	0.0374	0.9159		0.4684	0.378	0.500	0.255	0.872	0.833	0.769	0.2500	0.0000	0.8000
355	0.0639	0.310	0.436	0.248	0.934	0.887	0.905	0.5327	0.1121	0.9533		0.4922	0.282	0.277	0.208	0.815	0.658	0.791	0.3750	0.1818	0.8000
360	0.0767	0.292	0.433	0.236	0.896	0.914	0.859	0.4813	0.0280	0.9346		0.4614	0.332	0.387	0.238	0.848	0.648	0.852	0.3125	0.0909	0.8000
365	0.0686	0.331	0.471	0.265	0.916	0.886	0.889	0.5187	0.1215	0.9159		0.3967	0.380	0.420	0.320	0.832	0.796	0.759	0.5000	0.2727	1.0000
370	0.0667	0.292	0.417	0.241	0.924	0.913	0.895	0.4813	0.0748	0.8879		0.4302	0.329	0.495	0.244	0.830	0.794	0.764	0.3750	0.1818	0.8000
375	0.0596	0.334	0.472	0.246	0.921	0.942	0.864	0.5421	0.1308	0.9533		0.3890	0.365	0.502	0.258	0.895	0.838	0.846	0.3750	0.0909	1.0000
380	0.0700	0.292	0.439	0.232	0.928	0.919	0.895	0.5000	0.1121	0.8879		0.4283	0.321	0.370	0.258	0.741	0.600	0.765	0.3750	0.1818	0.8000
385	0.0591	0.327	0.467	0.248	0.939	0.919	0.911	0.5047	0.0935	0.9159		0.3929	0.392	0.515	0.302	0.911	0.827	0.967	0.5000	0.2727	1.0000
390	0.0719	0.300	0.451	0.216	0.904	0.879	0.859	0.4720	0.0467	0.8972		0.4330	0.373	0.487	0.277	0.910	0.862	0.879	0.2500	0.0909	0.6000
395	0.0618	0.315	0.449	0.242	0.910	0.932	0.843	0.4953	0.0841	0.9065		0.4841	0.370	0.421	0.282	0.825	0.684	0.821	0.3125	0.0909	0.8000
400	0.0616	0.318	0.441	0.247	0.929	0.925	0.870	0.5047	0.0654	0.9439		0.5422	0.398	0.443	0.268	0.816	0.603	0.855	0.2500	0.0909	0.6000
405	0.0658	0.307	0.411	0.247	0.930	0.949	0.877	0.5047	0.0748	0.9346		0.5684	0.370	0.457	0.280	0.892	0.815	0.801	0.2500	0.0000	0.8000
410	0.0649	0.305	0.411	0.249	0.913	0.902	0.871	0.5000	0.0561	0.9439		0.4685	0.327	0.363	0.246	0.866	0.531	0.827	0.3750	0.0909	1.0000
415	0.0605	0.320	0.439	0.244	0.925	0.932	0.881	0.5093	0.0654	0.9533		0.5402	0.363	0.394	0.262	0.838	0.624	0.790	0.2500	0.0000	0.8000
420	0.0682	0.341	0.443	0.273	0.936	0.940	0.885	0.5140	0.0841	0.9439		0.6484	0.300	0.293	0.203	0.771	0.550	0.763	0.4375	0.1818	1.0000
425	0.0570	0.323	0.454	0.247	0.896	0.919	0.848	0.5140	0.0935	0.9346		0.3482	0.395	0.551	0.231	0.850	0.813	0.710	0.3750	0.0909	1.0000
430	0.0642	0.324	0.454	0.233	0.935	0.934	0.884	0.5140	0.0654	0.9626		0.6807	0.376	0.440	0.235	0.825	0.702	0.711	0.3125	0.0909	0.8000
435	0.0569	0.343	0.464	0.284	0.952	0.957	0.911	0.5000	0.0935	0.9065		0.4219	0.354	0.413	0.237	0.872	0.761	0.843	0.3125	0.0909	0.8000
440	0.0635	0.334	0.441	0.264	0.934	0.919	0.892	0.4533	0.0280	0.8785		0.4322	0.356	0.447	0.269	0.790	0.726	0.763	0.2500	0.0000	0.8000
445	0.0655	0.327	0.453	0.261	0.910	0.920	0.874	0.4860	0.0748	0.8972		0.3738	0.374	0.531	0.235	0.811	0.788	0.715	0.4375	0.2727	0.8000
450	0.0634	0.308	0.457	0.227	0.925	0.930	0.870	0.4766	0.1028	0.8505		0.4697	0.378	0.530	0.253	0.935	0.839	0.907	0.4375	0.1818	1.0000
455	0.0575	0.343	0.460	0.277	0.922	0.943	0.885	0.5187	0.1589	0.8785		0.4642	0.349	0.441	0.300	0.803	0.682	0.806	0.3750	0.1818	0.8000
460	0.0541	0.359	0.486	0.274	0.926	0.932	0.893	0.5234	0.1682	0.8785		0.4665	0.384	0.512	0.266	0.843	0.798	0.776	0.3750	0.1818	0.8000
465	0.0562	0.329	0.460	0.263	0.933	0.933	0.888	0.4766	0.0841	0.8692		0.4976	0.369	0.502	0.251	0.784	0.756	0.702	0.3750	0.0909	1.0000
470	0.0517	0.350	0.467	0.281	0.926	0.921	0.903	0.4860	0.0935	0.8785		0.4634	0.401	0.521	0.298	0.916	0.843	0.873	0.3750	0.0909	1.0000
475	0.0570	0.334	0.448	0.261	0.943	0.941	0.927	0.4766	0.1308	0.8224		0.4647	0.350	0.473	0.249	0.894	0.825	0.816	0.4375	0.1818	1.0000
480	0.0441	0.364	0.493	0.284	0.928	0.941	0.900	0.4766	0.1028	0.8505		0.4718	0.390	0.450	0.331	0.794	0.689	0.866	0.3750	0.1818	0.8000
485	0.0482	0.346	0.448	0.281	0.935	0.911	0.917	0.4907	0.1215	0.8598		0.6068	0.406	0.464	0.324	0.818	0.732	0.749	0.3750	0.1818	0.8000
490	0.0495	0.351	0.468	0.282	0.934	0.913	0.913	0.4860	0.1682	0.8037		0.3783	0.394	0.479	0.305	0.743	0.661	0.723	0.6250	0.4545	1.0000
495	0.0451	0.358	0.482	0.279	0.941	0.961	0.883	0.4720	0.1028	0.8411		0.6255	0.341	0.343	0.261	0.808	0.666	0.751	0.2500	0.0000	0.8000
500	0.0525	0.345	0.476	0.275	0.933	0.940	0.883	0.4907	0.1215	0.8598		0.4005	0.397	0.466	0.301	0.815	0.749	0.720	0.3125	0.0909	0.8000
505	0.0541	0.338	0.464	0.275	0.944	0.917	0.910	0.5047	0.1028	0.9065		0.3766	0.328	0.425	0.269	0.898	0.853	0.831	0.3750	0.0909	1.0000
510	0.1025	0.330	0.455	0.254	0.923	0.854	0.855	0.5047	0.1028	0.9065		1.0613	0.318	0.291	0.174	0.804	0.470	0.726	0.3125	0.0909	0.8000
515	0.0543	0.337	0.443	0.267	0.927	0.930	0.890	0.4766	0.0841	0.8692		0.6370	0.367	0.423	0.217	0.742	0.695	0.515	0.3750	0.0909	1.0000
520	0.0491	0.357	0.487	0.278	0.945	0.946	0.906	0.4720	0.0374	0.9065		0.5480	0.403	0.497	0.299	0.911	0.849	0.763	0.3125	0.0909	0.8000
525	0.0571	0.329	0.435	0.268	0.926	0.956	0.870	0.4766	0.0748	0.8785		0.4552	0.374	0.489	0.283	0.712	0.816	0.534	0.2500	0.0000	0.8000
530	0.0449	0.364	0.492	0.279	0.929	0.926	0.894	0.4813	0.0467	0.9159		0.4210	0.332	0.466	0.237	0.905	0.806	0.871	0.3125	0.0909	0.8000
535	0.0442	0.382	0.486	0.314	0.949	0.923	0.934	0.4813	0.1028	0.8598		0.4387	0.389	0.520	0.226	0.885	0.769	0.801	0.3750	0.1818	0.8000
